Filename,SpeakerID,Gender,Begin,End,Vowel,F1,F2
common_voice_ja_33322222,3330,male_masculine,1.36,1.41,o,778.377769407124,1047.3818420029
common_voice_ja_26286518,3298,male_masculine,1.99,2.05,o,426.729952659724,1319.33643752848
common_voice_ja_33136005,3291,male_masculine,0.64,0.68,o,538.971957274854,1120.47433459552
common_voice_ja_25164866,3332,female,1.58,1.61,o,744.249999958479,1287.94264659609
common_voice_ja_37252873,3322,male_masculine,1.43,1.48,o,482.937864007857,1646.09648316405
common_voice_ja_37406646,3327,female_feminine,1.48,1.55,o,610.566579937707,1442.70746362829
common_voice_ja_37656358,3323,female_feminine,1.31,1.38,o,531.838609767401,1621.23473123901
common_voice_ja_36352167,2692,male_masculine,0.94,1.0,o,459.036301546568,963.397876817709
common_voice_ja_25372558,3329,male,1.48,1.54,o,420.429149422433,1214.03868940508
common_voice_ja_35949052,3166,male_masculine,0.73,0.77,o,480.781590396407,1290.41757005517
common_voice_ja_25480627,3332,female_feminine,1.35,1.39,o,324.960708499894,1261.17692294073
common_voice_ja_36050598,2861,male_masculine,0.91,0.99,o,262.557250724312,1046.02424899014
common_voice_ja_26892256,3314,male_masculine,1.36,1.39,o,454.926356099586,1803.17280952017
common_voice_ja_37478059,3324,female_feminine,0.28,0.32,o,431.548651672963,1856.11424388698
common_voice_ja_26130752,3331,male_masculine,1.24,1.27,o,568.562627041882,1260.22412571878
common_voice_ja_24523816,3279,male_masculine,1.16,1.23,o,490.038184563909,1447.19532941531
common_voice_ja_22718405,3321,male_masculine,1.7,1.76,o,231.266337119636,885.144708653327
common_voice_ja_36341294,2641,male,1.02,1.09,o,428.647418460947,977.464410644442
common_voice_ja_25371826,3329,male,0.64,0.72,o,509.237431580168,1240.93610595355
common_voice_ja_37490548,3312,male_masculine,1.62,1.7,o,538.489206738097,1194.51475615812
common_voice_ja_27852410,3332,female_feminine,1.23,1.29,o,478.051157546119,1481.51456688114
common_voice_ja_28200581,3320,male_masculine,2.39,2.46,o,553.050673533267,1140.84317333199
common_voice_ja_37024789,3325,female_feminine,1.55,1.61,o,462.934285201413,1306.48520226833
common_voice_ja_36342599,2809,male_masculine,1.0,1.07,o,612.870385036767,1528.75283367154
common_voice_ja_20591780,3054,male_masculine,1.13,1.19,o,412.882694152456,1305.97390518781
common_voice_ja_24231751,3321,male_masculine,1.22,1.28,o,344.050514936309,995.908629266955
common_voice_ja_37528579,3324,female_feminine,0.55,0.59,o,393.574346725707,1177.17927860487
common_voice_ja_26360737,3332,female_feminine,1.29,1.33,o,382.861382761843,1436.93174524578
common_voice_ja_30688830,3316,male_masculine,1.72,1.77,o,504.342666099426,885.572039294616
common_voice_ja_36306596,3038,female_feminine,0.72,0.77,o,523.536610040355,1867.31359900455
common_voice_ja_36038553,3202,female_feminine,0.47,0.52,o,476.814274550771,1686.96926283122
common_voice_ja_25369439,3332,female_feminine,1.54,1.6,o,375.251499913409,1026.48883512771
common_voice_ja_37012784,3325,female_feminine,1.31,1.42,o,738.868692614424,1368.53948628007
common_voice_ja_20073038,3306,male_masculine,1.54,1.6,o,365.202792690756,1106.03223731063
common_voice_ja_37003766,3325,female_feminine,2.18,2.23,o,258.793134462946,988.631067013244
common_voice_ja_26015262,3331,male_masculine,1.43,1.48,o,326.008186787708,1495.1144636229
common_voice_ja_25668704,3332,female_feminine,1.24,1.29,o,447.589392045695,1248.61739331914
common_voice_ja_30688490,3316,male_masculine,2.19,2.23,o,416.014116133438,750.235690881356
common_voice_ja_36156180,3240,female_feminine,0.77,0.83,o,452.64235321018,1403.01619006047
common_voice_ja_24863115,2611,female_feminine,1.18,1.27,o,593.963587482562,1227.43118711103
common_voice_ja_36296053,2772,male_masculine,1.99,2.03,o,480.150431566353,1539.22467260467
common_voice_ja_37628218,3327,female_feminine,1.18,1.26,o,548.055550137439,1382.70839708888
common_voice_ja_20073528,3306,male_masculine,1.57,1.62,o,272.950066581982,904.444565398509
common_voice_ja_27565344,3332,female_feminine,1.73,1.78,o,377.62676422975,1189.67686173982
common_voice_ja_24231702,3321,male_masculine,1.24,1.27,o,786.302885228245,2383.07587183365
common_voice_ja_28603594,3287,male_masculine,1.91,1.95,o,446.378888226734,1052.40208130789
common_voice_ja_37356527,3324,female_feminine,0.86,0.91,o,415.332385214459,1779.10073128032
common_voice_ja_27128230,3332,female_feminine,2.21,2.27,o,474.478832128643,1474.3043154441
common_voice_ja_36965919,3328,female_feminine,1.65,1.7,o,533.987827379087,1464.07728931211
common_voice_ja_37540500,3323,female_feminine,1.8,1.87,o,625.430903626867,992.278801595959
common_voice_ja_37541991,3327,female_feminine,1.63,1.73,o,639.60206637589,1422.49165954971
common_voice_ja_27945213,3332,female_feminine,2.37,2.42,o,493.495055940947,1234.74941443691
common_voice_ja_37543015,3327,female_feminine,1.49,1.57,o,509.917649586248,1458.92193163278
common_voice_ja_36924109,3328,female_feminine,1.41,1.5,o,450.143529020385,1063.22816887239
common_voice_ja_25372217,3329,male,0.83,0.89,o,393.64863768778,962.749636046972
common_voice_ja_28231722,2737,male_masculine,1.12,1.2,o,349.573094502146,1237.22964503759
common_voice_ja_27695632,3318,male_masculine,2.23,2.29,o,480.325024399297,1045.60261120197
common_voice_ja_28523777,3331,male_masculine,1.09,1.12,o,345.517859030572,1781.32113372988
common_voice_ja_28523751,3331,male_masculine,0.71,0.75,o,305.824268711909,1523.91948174974
common_voice_ja_37626112,3319,female_feminine,1.69,1.74,o,503.21650026997,1067.33646741065
common_voice_ja_25319989,3314,male_masculine,1.04,1.1,o,549.006704121351,1639.42049782503
common_voice_ja_24932085,3332,female,1.6,1.67,o,428.800122571661,1412.60304309119
common_voice_ja_24666568,3332,female,1.06,1.09,o,219.353425634377,1190.43794230788
common_voice_ja_36296618,3088,male_masculine,1.39,1.43,o,327.481095883833,1030.01705631771
common_voice_ja_26015227,3331,male_masculine,1.05,1.09,o,428.307785676736,1375.7840483375
common_voice_ja_25469842,3329,male_masculine,1.77,1.85,o,417.731699683602,977.004856349953
common_voice_ja_37450461,3322,male_masculine,1.2,1.26,o,783.652127597918,1174.46444367097
common_voice_ja_37112351,3328,female_feminine,1.45,1.51,o,401.543126408754,1155.39645471227
common_voice_ja_27761673,3332,female_feminine,0.85,0.91,o,492.875314551928,1347.57147001501
common_voice_ja_25694967,3329,male_masculine,1.42,1.49,o,480.511499998998,1315.02478290054
common_voice_ja_25128233,2568,male_masculine,1.16,1.22,o,373.202774391187,919.667506989735
common_voice_ja_25371889,3329,male,1.41,1.45,o,420.482180363257,1049.53289001228
common_voice_ja_25863374,3326,male_masculine,1.66,1.7,o,482.226838672453,1112.91418235045
common_voice_ja_37509192,3327,female_feminine,1.2,1.25,o,520.852489896702,1310.05760450816
common_voice_ja_25443963,3329,male_masculine,0.83,0.9,o,360.917516819032,807.501968377551
common_voice_ja_27932154,3332,female_feminine,1.11,1.17,o,513.881592301823,1145.26968128539
common_voice_ja_32249067,3330,male_masculine,1.14,1.17,o,513.75174687331,742.423399112176
common_voice_ja_36980475,3328,female_feminine,2.33,2.48,o,894.421437386571,1391.72662595493
common_voice_ja_27388423,3332,female_feminine,1.3,1.38,o,523.480869397913,1257.69304212481
common_voice_ja_37625715,3319,female_feminine,1.87,1.94,o,597.518423536739,1030.59981715612
common_voice_ja_28362430,3287,male_masculine,0.83,0.88,o,406.229825140825,1449.75147408247
common_voice_ja_25728554,3332,female_feminine,2.29,2.38,o,752.727729398053,1320.24969412369
common_voice_ja_26014169,3331,male_masculine,1.82,1.86,o,364.391161813956,1697.72285083124
common_voice_ja_37049254,3328,female_feminine,1.89,1.96,o,565.725872326318,1026.27009201994
common_voice_ja_27075712,3332,female_feminine,1.67,1.72,o,313.333929872145,1343.73743904873
common_voice_ja_27706572,3332,female_feminine,0.97,1.09,o,474.640622336517,1269.18377061084
common_voice_ja_39070008,2487,male_masculine,0.4,0.43,o,311.152999946131,1045.56482920228
common_voice_ja_33014166,3330,male_masculine,2.55,2.59,o,421.489008530801,1214.58867109517
common_voice_ja_37006848,3325,female_feminine,2.0,2.08,o,689.504682994649,1364.477986794
common_voice_ja_25832767,3251,male,0.92,1.0,o,256.529162476905,1286.55787383572
common_voice_ja_37521148,3327,female_feminine,2.07,2.11,o,430.82828582249,1223.9445507404
common_voice_ja_25372736,3329,male,1.27,1.32,o,348.035521069531,1064.85010072768
common_voice_ja_32303935,3330,male_masculine,1.03,1.1,o,665.189740703163,3199.00704937521
common_voice_ja_25028320,3332,female,0.84,0.89,o,562.000756511025,1448.318363742
common_voice_ja_25371024,3329,male,1.31,1.38,o,439.016140295843,1285.66650293953
common_voice_ja_37147804,3328,female_feminine,2.91,2.95,o,642.80943104418,1355.00537549254
common_voice_ja_27667022,3332,female_feminine,2.07,2.13,o,533.535682413936,1520.62382733434
common_voice_ja_24586575,3309,male,1.7,1.74,o,197.972978984202,1145.65428381641
common_voice_ja_25870230,3332,female_feminine,1.34,1.43,o,487.144450362632,1257.11098119915
common_voice_ja_37397276,3322,male_masculine,1.82,1.87,o,447.2644431125,997.395156625938
common_voice_ja_36965950,3328,female_feminine,3.12,3.18,o,573.421582895838,1447.79180127497
common_voice_ja_37167619,3325,female_feminine,1.0,1.06,o,664.772226202468,1409.81205660699
common_voice_ja_25580247,3332,female_feminine,0.58,0.63,o,461.175489647849,1362.76619371522
common_voice_ja_37242987,3324,female_feminine,2.03,2.09,o,419.497131148894,1174.63650447572
common_voice_ja_27798323,3321,male_masculine,2.1,2.15,o,186.313063785111,1023.45038368809
common_voice_ja_26576157,3332,female_feminine,0.98,1.05,o,454.518352678193,1163.48756942463
common_voice_ja_37654150,3319,female_feminine,0.63,0.7,o,690.457430340905,1048.08996982653
common_voice_ja_35848423,3138,female_feminine,0.55,0.59,o,599.465714421003,1541.24612228114
common_voice_ja_36997474,3328,female_feminine,1.06,1.13,o,455.31356298289,1619.89288220727
common_voice_ja_24976932,3297,female_feminine,1.32,1.37,o,546.731477920942,1048.40361616361
common_voice_ja_36365402,2582,male_masculine,1.12,1.18,o,415.054433368017,1216.35799239599
common_voice_ja_24930122,3310,male_masculine,1.09,1.13,o,674.900551091198,970.929162940943
common_voice_ja_36296445,3088,male_masculine,0.49,0.52,o,228.548952371078,1233.04521912887
common_voice_ja_33212880,3267,female_feminine,1.74,1.81,o,431.748590554039,1040.00248616061
common_voice_ja_25512628,3332,female_feminine,1.12,1.17,o,544.566758568914,1620.25569337525
common_voice_ja_30699987,3330,male_masculine,0.88,0.94,o,404.675737103762,1061.47246712645
common_voice_ja_24400112,3321,male_masculine,1.59,1.63,o,280.590984996689,882.114717091694
common_voice_ja_37002627,3328,female_feminine,2.24,2.28,o,427.858812210231,1803.5569730768
common_voice_ja_36325332,2900,female_feminine,1.43,1.5,o,299.868228989651,1612.11038588909
common_voice_ja_28453030,3332,female_feminine,1.7,1.77,o,434.557901258795,1138.16256930973
common_voice_ja_37656295,3323,female_feminine,1.04,1.07,o,546.675776643608,938.950743065291
common_voice_ja_33102628,2654,male_masculine,0.71,0.75,o,339.235947980004,812.994356232205
common_voice_ja_24932137,3332,female,1.64,1.68,o,495.765330580172,1119.42861639443
common_voice_ja_28523854,3331,male_masculine,0.5,0.54,o,422.602282721154,1124.56141953623
common_voice_ja_37656432,3323,female_feminine,1.72,1.77,o,482.579929891773,1107.73494705037
common_voice_ja_26228408,3332,female_feminine,1.09,1.14,o,462.588949207222,1643.85346949155
common_voice_ja_37356601,3324,female_feminine,0.63,0.68,o,559.071573461063,1993.83923238631
common_voice_ja_20721064,3269,male_masculine,1.43,1.46,o,141.891895668739,1680.26013368369
common_voice_ja_37418244,3322,male_masculine,1.7,1.73,o,328.63904336342,1555.69731500466
common_voice_ja_27978736,3332,female_feminine,0.95,1.06,o,451.72356652554,988.293176814579
common_voice_ja_25557591,3332,female_feminine,1.07,1.12,o,237.891187316991,1326.25779138014
common_voice_ja_37248737,3322,male_masculine,1.41,1.44,o,868.290195447879,891.379680576161
common_voice_ja_24976816,3297,female_feminine,0.56,0.61,o,604.335264007628,1335.12857790587
common_voice_ja_36295371,3186,male,0.94,0.98,o,279.76463871778,1127.4079432801
common_voice_ja_26611714,3332,female_feminine,1.3,1.34,o,556.977423979508,1375.1781725493
common_voice_ja_37661499,3323,female_feminine,1.47,1.54,o,519.600256674206,1491.49157831953
common_voice_ja_26592746,3332,female_feminine,2.02,2.07,o,418.43851754812,1211.67086270747
common_voice_ja_37522229,3324,female_feminine,0.51,0.56,o,442.098804662083,1715.77458687812
common_voice_ja_37002593,3325,female_feminine,1.84,1.93,o,749.784688615335,1004.19470920798
common_voice_ja_32097363,3330,male_masculine,0.95,1.0,o,388.005763866851,1415.9620484302
common_voice_ja_36336251,2759,male_masculine,0.4,0.45,o,432.011312401916,1322.36301818297
common_voice_ja_33442475,3330,male_masculine,1.7,1.74,o,365.426687601128,1391.38905687547
common_voice_ja_24400121,3321,male_masculine,1.23,1.29,o,373.961694212088,783.018268857767
common_voice_ja_28523352,3331,male_masculine,2.35,2.39,o,429.845605497469,1508.85631421354
common_voice_ja_37417877,3327,female_feminine,0.81,0.87,o,435.696665047248,1429.05592518074
common_voice_ja_25867691,3326,male_masculine,1.55,1.62,o,449.436157083895,980.108777031093
common_voice_ja_28575978,3332,female_feminine,2.29,2.34,o,345.272698336358,1543.49206253576
common_voice_ja_25332857,3332,female,0.95,1.01,o,468.511961611239,1685.92487110858
common_voice_ja_35826836,3243,male_masculine,0.46,0.55,o,159.922855086483,1340.84545348441
common_voice_ja_37628526,3327,female_feminine,1.08,1.13,o,381.617988358561,1647.07521845939
common_voice_ja_37454970,3327,female_feminine,2.27,2.34,o,450.507627591082,1668.48827198795
common_voice_ja_32968135,3330,male_masculine,1.73,1.76,o,1028.88045769772,1250.15377950978
common_voice_ja_37137375,3328,female_feminine,1.85,1.91,o,574.796741535411,1862.12519467514
common_voice_ja_35826645,3243,male_masculine,1.61,1.66,o,448.809420332925,1792.9205410853
common_voice_ja_24928545,3310,male,1.71,1.74,o,307.938959032642,1477.1108018254
common_voice_ja_22274123,2612,male_masculine,0.89,0.95,o,792.878170492049,1268.07009838569
common_voice_ja_27006303,3332,female_feminine,1.71,1.78,o,481.63006278089,1624.00590004005
common_voice_ja_37040998,3325,female_feminine,2.01,2.12,o,636.685301966672,1176.38705349961
common_voice_ja_25557547,3332,female_feminine,1.0,1.05,o,371.539545088417,1446.64355912148
common_voice_ja_24571354,3332,female,1.03,1.08,o,429.189527232642,1136.34446979664
common_voice_ja_36150826,3113,male,1.82,1.89,o,380.20662578773,789.747476456362
common_voice_ja_24586049,3309,male,0.74,0.81,o,282.802068460078,1042.09834691217
common_voice_ja_25371105,3329,male,1.35,1.42,o,454.812818088143,1362.82628564748
common_voice_ja_27967192,3332,female_feminine,2.03,2.13,o,443.309772213827,1130.99796961826
common_voice_ja_30690095,3316,male_masculine,1.99,2.02,o,558.60119575392,1188.88042960786
common_voice_ja_20413416,3100,male_masculine,1.61,1.66,o,370.378059943047,1078.29504505878
common_voice_ja_27696039,3318,male_masculine,0.88,0.96,o,293.095961840183,1240.19543866751
common_voice_ja_26127328,3332,female_feminine,1.82,1.88,o,536.934318480738,1432.9336341538
common_voice_ja_27916238,3332,female_feminine,1.54,1.58,o,433.402101456189,1400.53186713239
common_voice_ja_24997156,3332,female,1.72,1.77,o,535.415529343954,1405.69699134763
common_voice_ja_37546948,3324,female_feminine,1.05,1.08,o,217.501593644176,1305.59692081205
common_voice_ja_37640091,3323,female_feminine,0.69,0.74,o,276.670322448719,1441.74906971928
common_voice_ja_36334606,2530,female_feminine,1.66,1.74,o,582.328009384659,1001.84688136287
common_voice_ja_26748505,3332,female_feminine,2.43,2.51,o,473.310197427057,1306.87397767299
common_voice_ja_26413013,3332,female_feminine,1.33,1.4,o,392.688322741986,1478.48011535985
common_voice_ja_37248398,3322,male_masculine,1.56,1.6,o,488.05149565844,1155.14246583918
common_voice_ja_36352664,2780,male_masculine,0.87,0.91,o,401.883607412349,1022.55654369538
common_voice_ja_25693104,3329,male_masculine,1.12,1.21,o,463.496667663712,1352.80950301586
common_voice_ja_25205891,3332,female,1.35,1.41,o,598.915884819379,1212.84160199249
common_voice_ja_38977103,2537,female_feminine,1.81,1.84,o,652.067456332768,1372.7472577669
common_voice_ja_25867364,3326,male_masculine,1.11,1.15,o,679.914107800123,1685.34199178859
common_voice_ja_25273107,3332,female,0.95,1.0,o,589.335138454377,1395.86736301913
common_voice_ja_28246236,3320,male_masculine,1.22,1.29,o,1077.45558515069,2369.85052873787
common_voice_ja_26037567,3332,female_feminine,1.68,1.72,o,458.553085737104,1584.9866703065
common_voice_ja_25495270,3332,female_feminine,1.46,1.54,o,468.299763493249,1155.63941575365
common_voice_ja_24524091,3279,male_masculine,0.63,0.69,o,291.235178256444,1179.15477369115
common_voice_ja_25866644,3326,male_masculine,1.28,1.32,o,380.412877961839,791.68549544763
common_voice_ja_36153730,3240,female_feminine,1.58,1.72,o,626.40093744282,1301.24778500792
common_voice_ja_36206113,2937,female_feminine,0.8,0.83,o,452.100759073,1803.54736170777
common_voice_ja_28656720,3332,female_feminine,2.35,2.38,o,289.376026576202,1266.69732926322
common_voice_ja_25319416,3314,male_masculine,0.69,0.74,o,455.448056203677,892.813877153691
common_voice_ja_36435567,2567,female_feminine,3.81,3.89,o,648.625401422909,1129.49249078693
common_voice_ja_37542905,3327,female_feminine,1.08,1.14,o,503.295414739542,1397.97167419929
common_voice_ja_36329407,2803,female_feminine,0.78,0.85,o,561.867088057825,1691.76206152343
common_voice_ja_37417731,3327,female_feminine,0.97,1.01,o,187.598235808518,1432.57567253652
common_voice_ja_37661590,3323,female_feminine,0.75,0.8,o,414.833789207596,1049.93695849606
common_voice_ja_28500014,3332,female_feminine,1.26,1.32,o,415.345199365165,971.495842290922
common_voice_ja_37008280,3328,female_feminine,2.74,2.79,o,484.227767487079,1321.26873728152
common_voice_ja_37434465,3322,male_masculine,1.55,1.58,o,545.550310322217,2828.31504407162
common_voice_ja_36346439,2683,male_masculine,0.83,0.9,o,425.190417030747,995.870835514134
common_voice_ja_25512609,3332,female_feminine,0.96,1.02,o,442.512830897459,1568.363557823
common_voice_ja_37625233,3319,female_feminine,0.71,0.82,o,558.863760847255,1132.40100954211
common_voice_ja_33253431,3291,male,1.15,1.19,o,491.937011159848,1694.57531524303
common_voice_ja_24928875,3310,male,1.65,1.68,o,712.820803264333,1617.56479954938
common_voice_ja_37022244,3328,female_feminine,1.33,1.38,o,493.864397862205,1240.40699179244
common_voice_ja_25371907,3329,male,1.37,1.42,o,470.973901923291,1671.73075090317
common_voice_ja_25371731,3329,male,1.7,1.73,o,1022.68376465659,2132.90439569668
common_voice_ja_37397459,3322,male_masculine,1.09,1.12,o,730.814027406496,1522.24473505066
common_voice_ja_36321932,3149,female_feminine,1.64,1.68,o,232.898364039259,884.217410085936
common_voice_ja_36319975,3039,male_masculine,1.96,2.03,o,532.682187396856,1230.37454923958
common_voice_ja_26162699,3332,female_feminine,0.75,0.8,o,409.933061528848,1770.48475449341
common_voice_ja_31156184,3330,male_masculine,1.52,1.59,o,596.923265040651,1423.42363488792
common_voice_ja_25092227,3332,female,0.77,0.81,o,417.217957869916,1737.17469669286
common_voice_ja_28520058,3332,female_feminine,0.74,0.79,o,488.755106184152,1205.53406698787
common_voice_ja_37300258,3324,female_feminine,0.89,0.92,o,340.460036401972,1612.43363321201
common_voice_ja_37161881,3328,female_feminine,1.91,1.97,o,580.736598518558,1584.58172841254
common_voice_ja_36370122,3009,male_masculine,1.09,1.13,o,378.798368312863,1515.03704169154
common_voice_ja_35949617,3166,male_masculine,0.6,0.63,o,265.873964692869,2285.26688359034
common_voice_ja_24625104,3332,female,0.88,0.93,o,252.169888914153,1053.91589302639
common_voice_ja_27630602,3332,female_feminine,1.47,1.53,o,550.120860960178,1050.71955974742
common_voice_ja_28523142,3331,male_masculine,1.56,1.6,o,307.594944800172,1304.42327699064
common_voice_ja_37661724,3311,female_feminine,0.49,0.58,o,497.937429182881,1416.96651538735
common_voice_ja_36363693,2798,male,2.23,2.31,o,409.91135693383,918.039150413542
common_voice_ja_35855095,3189,male_masculine,2.32,2.37,o,322.663834484486,1314.73287631794
common_voice_ja_24534002,3302,male_masculine,1.53,1.58,o,369.954129868669,897.084534793658
common_voice_ja_30657259,3300,male_masculine,1.32,1.38,o,363.279318546237,1066.09072454381
common_voice_ja_37514465,3323,female_feminine,1.03,1.13,o,591.315770368695,1018.25025635369
common_voice_ja_37248536,3322,male_masculine,0.74,0.78,o,883.779262649873,2172.70657438849
common_voice_ja_37397400,3322,male_masculine,2.19,2.25,o,611.364987331855,1061.71641231805
common_voice_ja_36327975,2933,male_masculine,1.19,1.27,o,283.452026151762,786.827951182149
common_voice_ja_24585060,3309,male,2.01,2.08,o,348.26244440373,1283.30058902829
common_voice_ja_25333004,3332,female_feminine,1.11,1.18,o,401.338676263803,1648.25699200427
common_voice_ja_25480642,3332,female_feminine,1.06,1.11,o,417.776889383951,1878.02965269294
common_voice_ja_37186196,3322,male_masculine,1.02,1.05,o,827.214509830341,2268.71011067443
common_voice_ja_25384716,3314,male_masculine,0.38,0.43,o,494.690581914196,1743.67303277423
common_voice_ja_35937262,3197,male_masculine,1.93,2.03,o,340.686135906852,995.616139413036
common_voice_ja_30670333,3300,male_masculine,1.6,1.65,o,153.122919238016,1198.52439900417
common_voice_ja_37500840,3327,female_feminine,2.65,2.7,o,424.400941763746,1325.50475022618
common_voice_ja_37629826,3319,female_feminine,1.38,1.43,o,462.900876663541,1134.35923883424
common_voice_ja_27602003,3332,female_feminine,1.82,1.89,o,448.99139309385,1478.22910327813
common_voice_ja_36934598,3328,female_feminine,3.43,3.47,o,428.133999855352,980.948964613128
common_voice_ja_25639097,3332,female_feminine,1.97,2.06,o,480.286762510031,1072.46614880054
common_voice_ja_24929596,3310,male_masculine,1.72,1.77,o,443.278439108967,653.314933575343
common_voice_ja_28005754,3332,female_feminine,1.39,1.45,o,495.189120029469,1566.3852914119
common_voice_ja_25763518,3332,female_feminine,1.09,1.13,o,477.369032525681,1641.31283292992
common_voice_ja_36481515,2721,male_masculine,1.85,1.89,o,278.679905599097,1223.08394209936
common_voice_ja_26256421,3331,male_masculine,1.39,1.43,o,620.2504395639,1091.93007663138
common_voice_ja_35898720,3224,male_masculine,0.73,0.77,o,600.422896837038,2130.42321574491
common_voice_ja_37635815,3323,female_feminine,1.16,1.22,o,506.711269817819,1249.00770657724
common_voice_ja_37418258,3322,male_masculine,1.94,1.97,o,399.851069556166,662.202066263926
common_voice_ja_35912873,3200,male_masculine,0.7,0.73,o,951.770623763945,2132.8303541916
common_voice_ja_35998977,3209,male_masculine,1.27,1.32,o,527.074854509778,872.531428293833
common_voice_ja_27772867,3332,female_feminine,1.52,1.56,o,398.4845160044,1042.38086467876
common_voice_ja_37018218,3328,female_feminine,1.77,1.86,o,518.2444391923,1274.85653093509
common_voice_ja_27978720,3332,female_feminine,1.23,1.3,o,463.130166771122,1262.6591284706
common_voice_ja_26255730,3332,female_feminine,0.89,1.0,o,417.502182152298,1220.06017761456
common_voice_ja_37022289,3328,female_feminine,3.21,3.25,o,481.444156950291,1568.69896480264
